L-74ff04	A	hub/shared-knowledge/tests/conftest.py enthaelt eine autouse-Fixture, die die Schreibziele fuer die gesamte Testsuite auf tmp_path umbiegt (Grep bestaetigt Datei/Bezug).
L-352afa	C	Acht/neun Messartefakte mit derselben Bauform sind Einzelfallanalysen von Mess-Semantik, nicht generisch pruefbar.
L-e2bb41	A	tools/ui_sweep.py (fahrtenbuch) hat laut RES eine Selbstpruefung ergaenzt, die jeden Ausnahmelisten-Eintrag gegen Existenz/Kriterium prueft und mit Exit!=0 bei veralteter Klassifikation abbricht -- Gegenprobe beider Richtungen dokumentiert.
L-d8d970	B	Bedingung waere: jeder Testlauf-Beleg muss Exit-Code UND Anzahl gesammelter Faelle zeigen, ein Exit-Code 4/'0 items' darf nicht als 'gruen' gelten.
L-9fd861	C	Vierschrittiges Rechercheverfahren vor Neubau ist methodisches Vorgehen, keine feste pruefbare Bedingung.
L-bed14a	B	Bedingung waere: wird eine Zahl im Gespraech als Artefakt widerlegt, muss der sie tragende Wissensknoten im selben Zug nachgezogen werden (Abgleich Text-Korrektur gegen Knotenstand ist grundsaetzlich pruefbar, aber kein Automatismus existiert).
L-6a215a	C	Unterscheidung 'nicht beobachtbar' vs 'nicht messbar' ist methodisches Urteil ueber Verfahren, kein Code-Zustand.
L-e3456a	B	Bedingung waere: keine zwei App-Verzeichnisse duerfen dieselbe Bundle-ID fuehren (grep nach Kennung ueber Appfile/plist/build.gradle, Kollision hart pruefbar) -- laut Text noch nicht gebaut, Befund nur gemeldet.
L-d339ab	C	Erkennung eines toten Subagenten aus git status/Prozessliste ist Einzelfall-Heuristik, keine feste deterministische Bedingung ohne Fehlalarme.
L-01783a	B	Bedingung waere: vor grossem Pruefkorpuslauf ein bekannter Positivfall muss vom Aufbau sicher gefunden werden, sonst Abbruch.
L-fc8474	C	Ob eine Gegenprobe echte Redundanz oder Scheinredundanz ist, haengt an inhaltlicher Unabhaengigkeit der Wege, kein Automatismus.
L-d57d29	B	Bedingung waere: Testdatei-Reihenfolge/Isolation so erzwingen, dass ein Test mit echtem I/O vor fakeAsync() immer zuerst laeuft -- in main_isolate_watchdog_heartbeat_telemetry_test.dart bereits als Reihenfolge umgesetzt, aber kein generischer Lint dafuer gefunden.
L-9dda2e	A	apps/openlehr/tests/jsdom/klaerungen/wt_weitere_laden.test.js existiert und ist laut RES rot-vor-gruen belegt (268/268 danach).
L-248867	B	Bedingung waere: bei exakten kleinen Werten aus Webquellen (Zeilennummern, Betraege) dieselbe URL zweimal abrufen und Werte vergleichen, bei Abweichung Weg als untauglich verwerfen.
L-67a9c9	B	Bedingung waere: Agentenauftrag mit Aussenanbindungs-Risiko muss ein ausdrueckliches Verbot (kein security-Aufruf, kein Schluesselbund, keine .env-Suche) mit Abbruchbedingung im Kopf enthalten -- Vorhandensein dieses Satzes im Auftragstext ist grep-pruefbar.
L-681727	A	3-INSERT/3-UPDATE-Stellen in hub/shared-knowledge/knowledge_mcp_server.py setzen laut RES eine serverseitige _KLIENT-Konstante statt Parameter zu erwarten -- im Schema als client-Spalte umgesetzt.
L-ad02b8	C	Erste Fassung zu einer Regel ('Subagent-Hintergrundlauf stirbt mit Sitzung') wurde am selben Tag durch Gegenbeispiel widerlegt -- Einzelfall-Urteil ueber Ausfuehrungsumgebung.
L-94a315	A	hub/shared-knowledge/settings_guard.py vergleicht Live-settings.json gegen hub/config/settings.json und meldet Schrumpfung je Ereignistyp, per SessionStart-Hook eingebunden.
L-54b414	C	Feldvorfall-Reproduktion (GoRouter wirft imperative Route aus Verlauf) ist Tatsachenbefund ueber Framework-Verhalten, kein pruefbares Kriterium formuliert.
L-4753d0	B	Bedingung waere: Build-/Upload-Skript darf niemals in eine Pipe (| tail) geleitet werden bzw. muss set -o pipefail/PIPESTATUS auswerten, damit der Rueckgabewert stimmt.
L-4e9fab	B	Bedingung waere: ein Fehlschlag darf erst nach einem isolierten Einzellauf als 'vorbestehend rot' statt 'flatterhaft' eingeordnet werden -- Regel fuer Testklassifikation, kein bestehendes Werkzeug gefunden.
L-a69129	C	Unterscheidung ob ein Verbot einen Anbieter oder eine Rolle betrifft ist Interpretationsfrage bei Anweisungen des Betreibers.
L-686ab4	C	Fuenfschrittige Verifikationsreihenfolge fuer Agentenberichte ist methodisches Vorgehen, keine feste Bedingung.
L-fccb49	B	Bedingung waere: liefert eine Ableitung einen erklaerenden Kommentar der Form 'das geht auf, weil X eine Nebenwirkung hat', muss ein Trennfall gebaut werden, der Ableitung und direkte Messung unterschiedlich ausgehen laesst -- Kommentarmuster grep-erkennbar, Trennfallbau bleibt Urteil.
L-e96c87	C	Ob ein Rechercheauftrag zuerst eine Kennungs-Inventur des Repos verlangt, ist Vorgehensregel, nicht als feste Bedingung pruefbar.
L-908d78	A	apps/openlehr/tests/test_execute_openlehr_action_broker.py dokumentiert die zwei unerreichbaren Fehlerzweige explizit als Kommentar/Testfall statt sie stillschweigend als gedeckt zu fuehren.
L-3ccc3a	C	Erkenntnis ueber Zeichen-zu-Token-Verhaeltnis bei aktivem Denken ist eine Mess-/Werkzeuggrenze, keine im Code pruefbare Bedingung.
L-415124	C	Einschaetzung eines GitHub-Repos als moeglicher Koeder ist Sicherheitsurteil ueber fremden Inhalt, nicht deterministisch pruefbar.
L-4750fc	C	iOS-Simulator/XCTest-Berechtigungsverhalten ist Tatsachenbefund ueber Plattform, kein automatisierbares Kriterium.
L-813c8f	B	Bedingung waere: zaehle Plandokumente, die nach Datum des verbindlichen Plans entstanden sind und ihn nicht nennen -- laut Text als Skriptidee benannt, aber noch nicht gebaut.
L-ef9310	A	lib/features/settings/data/export_service.dart _startAddressLabel(trip, includePrivateStart) mit Positiv-/Negativtests ('exportPrivateArchive (Positiv): alle vier Felder erscheinen', 5 von 6 Negativtests als Gegenprobe) ist laut RES bereits als Testpaar umgesetzt.
L-453f78	B	Bedingung waere: alle Aufrufstellen eines Audit-Feldes muessen die verifizierte Aufrufer-Identitaet (nicht den Objekt-Eigentuemer) uebergeben -- grep auf steuer_actor/default_actor im aktuellen app.py findet die beschriebene Umsetzung nicht mehr, Stand unklar.
L-84014b	A	fahrtenbuch_legacy MainIsolateWatchdog hat laut RES ein Guard-Flag (Commit e48d050a9), das stop() nur abmeldet wenn zuvor angemeldet wurde, rot-vor-gruen ueber Paarlauf belegt.
L-2a7180	B	Bedingung waere: vor Einbau eines neuen Pflicht-Auth-Gates auf bisher offenem Endpoint muss der volle betroffene Testlauf VOR dem Commit gefahren werden, um Blast-Radius zu zaehlen.
L-86e92d	B	Bedingung waere: ein Eskalationsmechanismus, der 'escalated_to_rule' meldet, darf nicht existieren ohne dass das Ziel (z.B. .instructions.md) vom tatsaechlichen Leser (Claude Code) auch geladen wird -- Abgleich Ziel-Pfad gegen settings.json ist pruefbar, aber kein Guard dafuer gefunden.
L-1feb37	A	apps/openlehr/daemon/app.py Zeile 7980 ruft _require_daemon_login() vor Ausgabe des admin_confirm_token in issue_permissions_admin_token, wie im RES beschrieben.
L-5615d2	C	Unterscheidung Oberflaechenbeobachtung vs. Tatsachenbehauptung ist Urteil ueber eigene Berichtssorgfalt.
L-c72944	B	Bedingung waere: ein ADR-Beschlusswert (ZWEITER_KANAL=True) muss maschinell gegen den tatsaechlichen Codewert verglichen werden, Abweichung meldepflichtig -- laut Text noch nicht gebaut.
L-de8ee0	A	hub/scripts/eilmeldung_hook.py implementiert PostToolUse-Hook mit delivered_count/acked-Zustand, Backoff und Eskalation nach n unquittierten Zustellungen, wie im RES beschrieben.
L-80fa5c	A	knowledge_relations traegt laut RES jetzt lesson_mentions_file-Kanten (8 auf 51 gestiegen), nur fuer tatsaechlich existierende Dateien angelegt -- Kennzahl ist im Bestand nachvollziehbar gefuehrt.
L-abf434	C	Bewertung der Aussagekraft von Dublettenscores (lexikalisch/semantisch) ist Verfahrensurteil ueber Messmethode, nicht selbst eine feste Bedingung.
L-136f2b	A	shared-knowledge/knowledge_lint.py::selftest() lief laut RES nach Fix (model=embeddings.DEFAULT_EMBED_MODEL statt hartem String) wieder durch -- Selbsttest ist der Mechanismus.
L-ec167a	B	Bedingung waere: jede Funktion, die DB-Datum gegen datetime.now() vergleicht, muss vorher auf einheitliches tz-Format normalisiert und gegen den echten Bestand probegelaufen sein -- in _normen_in_kraft() laut RES umgesetzt, aber kein generischer Lint fuer neue Funktionen gefunden.
L-83782c	B	Bedingung waere: MIN_EDITS-Schwelle des Erfassungs-Hooks muesste auch Lese-/Planungssitzungen mit substanziellem Ergebnis abdecken -- laut RES bewusst NICHT geaendert, nur nachtraeglich von Hand ausgeglichen.
L-6c6661	B	Bedingung waere: fuer jede zielumlenkende Umgebungsvariable (BEGOD_KNOWLEDGE_DB) zaehlen, wie viele Zugriffsstellen sie tatsaechlich achten (grep nach Zieldateiname), Kollisionsscript denkbar -- laut Text noch nicht gebaut.
L-486be9	A	CSS-Regel wurde laut RES von :invalid auf [aria-invalid="true"] als Fehlerselektor umgestellt -- deterministische Formregel, aber ohne konkrete Fundstelle im aktuellen Repo verifiziert (Text beschreibt die Umsetzung direkt im Code).
L-ecf08c	A	hub/shared-knowledge/hebb_kanten.py setzt laut RES kms.DB_PATH vor jedem Schreib-/Loeschlauf explizit und der Selftest-INSERT wurde um das Pflichtfeld source ergaenzt, damit der Selbsttest durchlaeuft.
L-84869f	B	Bedingung waere: PRAGMA integrity_check muss vor jedem Committen der Wissensdatenbank laufen und darf keine Beschaedigung melden -- laut Text als Regel formuliert, aber kein Pre-Commit-Hook dafuer gefunden.
L-3ec6d0	B	Bedingung waere: jede in gemeinsam/*.js neu eingebundene Datei muss auch in der zugehoerigen tests/jsdom/<screen>/harness.js per readFileSync auftauchen -- als Abgleich zwischen Quell- und Harness-Dateiliste grundsaetzlich skriptbar, aber kein Check dafuer gefunden.
L-a8e476	B	Bedingung waere: jedes dataset.xyzAbc-Attribut muss im zugehoerigen querySelector als kebab-case data-xyz-abc referenziert werden -- als Lint/Grep-Regel ueber JS-Dateien baubar, aber laut Text fuer gemeinsam/liste.js noch ungetestet.
L-80e002	C	Kostenaussagen zu Skalierung von Trust-Score-Aufrufen und Tokenkosten der CLAUDE.md sind gemessene Einzelbefunde, keine generisch pruefbare Bedingung.
L-5a6397	B	Bedingung waere: TABU-/GRENZEN-Liste eines Auftrags muss VOR der Messphase gegen die Kandidatenliste angewendet werden, nicht erst danach -- Reihenfolgeregel, kein bestehendes Werkzeug gefunden.
L-8a5813	A	hub/shared-knowledge/wirkung.py::_trust_aggregate(kind) scannt das Log laut RES einmal statt je Kandidat neu, mit Rueckwaertskompatibilitaets-Default -- konkrete Codeaenderung, direkt im Modul verankert.
L-eff3ec	C	Ob eine View-Migration bestehendes Markup ersetzen oder danebenstellen soll, ist Entwurfsentscheidung je Baustein.
L-42c0b2	A	hub/scripts/knowledge_recall_hook.py::_ist_geltend()/_parse_iso_grenze() filtern laut RES beide Abrufkanaele (FTS, Embedding-Nachlade) nach gilt_ab/gilt_bis, Code ist direkt im Hook verankert.
L-daca0a	B	Bedingung waere: eine aus einem anderen Bestand uebernommene Seltenheitsschwelle (RARE_MAX_DF) muss im Zielbestand als Anteil (df/Gesamtzahl) neu berechnet statt als feste Zahl kopiert werden.
L-790af2	B	Bedingung waere: vor jedem run_in_background-Start gegen einen lokalen gemeinsam genutzten Dienst (Ollama) per ps aux pruefen, ob bereits ein gleichnamiger Prozess laeuft.
L-2febb5	C	Tatsache ueber das Claude-Code-Hook-Payload-Format (kein Eltern-Feld bei verschachtelten Subagenten-Spawns).
L-b79360	B	Bedingung: eine Agenten-Antwort enthaelt einen Hintergrund-Spawn-Aufruf, gefolgt vom Rundenende ohne synchrone Weiterarbeit, per Harness-Traceanalyse der Tool-Aufruf-Sequenz pruefbar.
